gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3125640318,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334286?seid=5065806,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/10/12,12,10,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334286,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.595Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125640317,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334281?seid=5065801,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2015/3/20,20,3,2015,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334281,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.594Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125640315,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334191?seid=5065711,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2010/11/19,19,11,2010,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334191,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.594Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125640314,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334189?seid=5065709,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2010/11/19,19,11,2010,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334189,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.593Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125640313,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334185?seid=5065705,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/6/17,17,6,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334185,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.593Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125640312,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334180?seid=5065700,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/3/18,18,3,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334180,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.592Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125638316,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334285?seid=5065805,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/10/12,12,10,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334285,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.602Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125638315,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334280?seid=5065800,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2015/3/20,20,3,2015,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334280,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.602Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125638314,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334199?seid=5065719,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2006/9/27,27,9,2006,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334199,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.602Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125638312,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334190?seid=5065710,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2010/11/19,19,11,2010,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334190,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.601Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125638311,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334188?seid=5065708,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2006/8/18,18,8,2006,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334188,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.601Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125638310,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334184?seid=5065704,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/4/8,8,4,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334184,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.600Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125637349,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334961?seid=5066729,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2010/11/19,19,11,2010,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334961,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:51.022Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125637348,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334955?seid=5066704,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/3/22,22,3,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334955,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:51.022Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633334,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334307?seid=5065827,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/7/22,22,7,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334307,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.013Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633332,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334279?seid=5065799,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2010/11/19,19,11,2010,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334279,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.012Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633331,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334274?seid=5065794,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/6/17,17,6,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334274,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.012Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633330,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334270?seid=5065790,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/3/18,18,3,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334270,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.012Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633327,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334258?seid=5065778,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2010/11/18,18,11,2010,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334258,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.011Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633326,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334254?seid=5065774,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/6/15,15,6,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334254,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.011Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633325,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334248?seid=5065768,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2006/8/18,18,8,2006,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334248,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.010Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633324,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334243?seid=5065763,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2005/1/7,7,1,2005,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334243,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.010Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633323,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334238?seid=5065758,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/11/18,18,11,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334238,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.009Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633322,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334233?seid=5065753,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/3/29,29,3,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334233,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.009Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633321,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334227?seid=5065747,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/5/6,6,5,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334227,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.009Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633319,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334217?seid=5065737,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2013/8/23,23,8,2013,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334217,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.008Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125633318,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334207?seid=5065727,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/3/18,18,3,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334207,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.008Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125632334,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334275?seid=5065795,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/2/17,17,2,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334275,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:51.003Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
