"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","latitude","longitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"622",3125646328,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334277?seid=5065797","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2012/6/15",15,6,2012,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334277","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.080Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"623",3125646327,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334273?seid=5065793","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2016/4/8",8,4,2016,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334273","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.080Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"624",3125646326,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334267?seid=5065787","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2011/3/18",18,3,2011,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334267","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.079Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"625",3125646324,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334256?seid=5065776","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2019/4/11",11,4,2019,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334256","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.079Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"626",3125646323,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334252?seid=5065772","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2012/6/15",15,6,2012,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334252","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.079Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"627",3125646322,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334246?seid=5065766","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2012/2/17",17,2,2012,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334246","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.078Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"628",3125646321,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334242?seid=5065762","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2012/1/27",27,1,2012,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334242","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.078Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"629",3125646319,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334231?seid=5065751","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2016/4/8",8,4,2016,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334231","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.077Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"630",3125646318,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334221?seid=5065741","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2016/2/19",19,2,2016,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334221","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.077Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"631",3125646317,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334215?seid=5065735","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2008/6/27",27,6,2008,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334215","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.077Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"632",3125646316,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334211?seid=5065731","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2019/5/29",29,5,2019,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334211","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.077Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"633",3125646315,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334209?seid=5065729","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2016/3/18",18,3,2016,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334209","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.076Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"634",3125646314,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334205?seid=5065725","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2011/3/18",18,3,2011,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334205","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.076Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"635",3125646313,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334200?seid=5065720","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2011/3/18",18,3,2011,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334200","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.076Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"636",3125644352,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334960?seid=5066728","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2010/11/19",19,11,2010,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334960","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.032Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"637",3125644351,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334954?seid=5066703","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2019/5/29",29,5,2019,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334954","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.032Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"638",3125644346,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334925?seid=5066556","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2012/6/15",15,6,2012,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334925","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.030Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"639",3125643317,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334299?seid=5065819","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2016/6/17",17,6,2016,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334299","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.621Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"640",3125643313,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334284?seid=5065804","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2012/10/12",12,10,2012,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334284","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.619Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"641",3125643310,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334183?seid=5065703","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2019/3/22",22,3,2019,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334183","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.618Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"642",3125642340,"b15d4952-7d20-46f1-8a3e-556a512b04c5","http://arctos.database.museum/guid/MSB:Mamm:334311?seid=5065831","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","US","Albuquerque BioPark Zoo, Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078382,-106.663485,500,NA,NA,NA,NA,NA,"2016/5/20",20,5,2016,4267318,2436441,"PRESERVED_SPECIMEN","MSB","Mamm","MSB:Mamm:334311","","ABQ BioPark","2021-04-30T00:00:00","CC0_1_0","","Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources","","","2024-10-28T00:39:50.684Z","","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
